Belmont Dramatic Club|||Belmont|22|||||
Berkshire Theatre Group|||Stockbridge|22|||||
Boch Center - Shubert Theatre|||Boston|22|||||
Boch Center - Wang Theatre|||Boston|22|||||
Boston Center for the Arts|||Boston|22|||||
Boston Conservatory at Berklee|||Boston|22|||||
Boston Opera House|||Boston|22|||||
Boston Playwrights' Theatre|||Boston|22|||||
Bova Productions|||Methuen|22|||||
Bradford Christian Academy|||Haverhill|22|||||
Break a Leg Theater Works|||Marshfield|22|||||
Canton Community Theatre|||Canton|22|||||
Cape Cod Theatre Company / Harwich Junior Theatre|||West Harwich|22|||||
Cape Cod Theatre Project|||Falmouth|22|||||
Cape Rep Theatre|||Brewster|22|||||
Central Square Theater|||Cambridge|22|||||
Charles Playhouse|||Boston|22|||||
Charlestown Working Theater|||Charlestown|22|||||
Chatham Drama Guild|||Chatham|22|||||
Chelmsford Center for the Arts|||Chelmsford|22|||||
Chelsea Theatre Works|||Chelsea|22|||||
Cohasset Dramatic Club|||Cohasset|22|||||
Colonial Chorus Players|||Reading|22|||||
Colonial Theatre|||Pittsfield|22|||||
Community House Theater|||South Hamilton|22|||||
Company One|||Boston|22|||||
Concord Players Inc|||Concord|22|||||
Concord Youth Theatre Inc|||Concord|22|||||
Cronin Auditorium|||Harvard|22|||||
Curtain Call Theatre|||Braintree|22|||||
Dean College Main Stage Theater|||Franklin|22|||||
Double Edge Theatre|||Ashfield|22|||||
Drawbridge Puppet Theatre|||Lunenburg|22|||||
Eleanor Welch Casey Theatre|||Weston|22|||||
Elements Theatre Company|||Orleans|22|||||
Eliot Hall|||Jamaica Plain|22|||||
Emerson Cutler Majestic Theatre|||Boston|22|||||
Emerson Paramount Center|||Boston|22|||||
Enchanted Circle Theater|||Holyoke|22|||||
Exit Seven Play Ltd|||Ludlow|22|||||
Falmouth Theatre Guild|||Falmouth|22|||||
Firehouse Center for the Arts|||Newburyport|22|||||
Firelech|||Brighton|22|||||
Flat Earth Theatre|||Watertown|22|||||
Fort Point Theatre Channel|||Boston|22|||||
Franklin Performing Arts Company|||Franklin|22|||||
Gateway Players Inc|||Southbridge|22|||||
GB & Lexi Singh Performance Center|||Whitinsville|22|||||
Ghost Light Players of MetroWest|||Marlborough|22|||||
Gloucester Stage Company|||Gloucester|22|||||
Greater Boston Stage Company|||Stoneham|22|||||
Hasty Pudding Theatricals|||Cambridge|22|||||
Herter Park Amphitheater|||Boston|22|||||
Hovey Players Work Shop|||Waltham|22|||||
Hub Theatre Company of Boston|||Brookline|22|||||
Hubbardston Community Theater|||Hubbardston|22|||||
Huntington Avenue Theatre|||Boston|22|||||
Huntington Theatre Company|||Boston|22|||||
J. Everett Collins Center for the Performing Arts|||Andover|22|||||
Jewish Community Centers -Theatre Box Office|||Newton|22|||||
José Mateo Ballet Theatre|||Cambridge|22|||||
Little Theatre|||Worcester|22|||||
Little Theatre of Fall River|||Fall River|22|||||
Little Theatre of Stoughton|||Marshfield|22|||||
Lyric Stage Company of Boston|||Boston|22|||||
Mahaiwe Performing Arts Center|||Great Barrington|22|||||
Majestic Theater|||West Springfield|22|||||
Marblehead Little Theatre|||Marblehead|22|||||
Margaret L. Jackson Arts Center|||Fall River|22|||||
Marilyn Rodman Performing Arts Center|||Foxborough|22|||||
Massasoit Theater|||Brockton|22|||||
Merrimack Repertory Theatre|||Lowell|22|||||
Milton Players Inc|||Canton|22|||||
MMAS Black Box Theater|||Mansfield|22|||||
Moonstruck Theater Company|||Boston|22|||||
Mount Wachusett Community College|||Gardner|22|||||
Nashoba Players|||Westford|22|||||
Needham Community Theatre Inc|||Needham|22|||||
Nemasket River Productions|||Middleborough|22|||||
Neverland Theatre|||Beverly|22|||||
New Century Theatre|||Northampton|22|||||
New Players Theater Guild|||Fitchburg|22|||||
New Repertory Theatre|||Watertown|22|||||
Next Door Theater|||Winchester|22|||||
North River Theatre & Comm Clb|||Norwell|22|||||
North Shore Music Theatre|||Beverly|22|||||
Outpost 186|||Cambridge|22|||||
Paris Cabaret/Starline Room Dinner Theatre|||Stoughton|22|||||
Park Playhouse|||Burlington|22|||||
Payomet Performing Arts Center|||North Truro|22|||||
Priscilla Beach Theatre|||Plymouth|22|||||
Puppet Showplace Theater|||Brookline|22|||||
Quannapowitt Players Inc|||Reading|22|||||
Reagle Music Theatre of Greater Boston|||Waltham|22|||||
Regatta Players|||Shrewsbury|22|||||
Riverside Theatre Works|||Hyde Park|22|||||
Robsham Theater Arts Center|||Chestnut Hill|22|||||
School of Theatre|||Boston|22|||||
Shakespeare & Company|||Lenox|22|||||
Shea Theater Arts Center|||Turners Falls|22|||||
Silverthorne Theater Company|||Greenfield|22|||||
SpeakEasy Stage Company|||Boston|22|||||
Spire Center for the Performing Arts|||Plymouth|22|||||
Spotlight Playhouse|||Lawrence|22|||||
Stageloft Repertory Theater|||Fiskdale|22|||||
StageSource|||Boston|22|||||
State Of Mind Performers & Holly Chin Vocal Studio|||Wayland|22|||||
Sterling Community Theatre|||Sterling|22|||||
STRAND THEATRE|||Boston|22|||||
Stratos G. Dukakis Performing Arts Center|||Fitchburg|22|||||
Stratton Players|||Lunenburg|22|||||
Sudbury Savoyards|||Sudbury|22|||||
THE BLACK BOX|||Franklin|22|||||
The Cannon Theatre|||Littleton|22|||||
The Center At Eagle Hill|||Hardwick|22|||||
The Center For Arts In Natick|||Natick|22|||||
The Company Theatre|||Norwell|22|||||
the dance complex|||Cambridge|22|||||
The Hanover Theatre and Conservatory for the Performing Arts|||Worcester|22|||||
The Lexington Players|||Lexington|22|||||
The Longwood Players|||Chelsea|22|||||
The Theater Offensive|||Boston|22|||||
The Theatre Company of Saugus|||Saugus|22|||||
The Voices of Hope|||Lawrence|22|||||
The Weston Friendly Society of the Performing Arts|||Weston|22|||||
Theater In the Open|||Newburyport|22|||||
Theatre at the Mount|||Gardner|22|||||
Theatre III Box Office|||Acton|22|||||
Theatre To Go, Inc.|||Melrose|22|||||
Theatre with a Twist|||Acton|22|||||
Theatre Workshop of Nantucket|||Nantucket|22|||||
Third Life Studio|||Somerville|22|||||
Town Players|||Pittsfield|22|||||
Triboro Youth Theatre|||Attleboro|22|||||
UMass Theatre Guild|||Amherst|22|||||
Un-Common Theatre Company|||Foxborough|22|||||
Vanilla Box Productions|||Worcester|22|||||
Vokes Players|||Wayland|22|||||
Vokes Theatre|||Wayland|22|||||
Wakefield Repertory Theatre|||Wakefield|22|||||
Walpole Children's Theatre|||East Walpole|22|||||
Walpole Footlighters|||East Walpole|22|||||
WAM Theatre|||Lenox|22|||||
Wang Theatre Stage Door|||Boston|22|||||
Washington Street Players|||Holliston|22|||||
Watertown Children's Theatre|||Watertown|22|||||
Wellesley Theatre Project|||Wellesley|22|||||
Westborough Players Club|||Westborough|22|||||
Westfield Theatre Group|||Westfield|22|||||
Westfield Woman's Club|||Westfield|22|||||
Wheelock Family Theatre at Boston University|||Boston|22|||||
Williamstown Theatre Festival|||Williamstown|22|||||
Winthrop Playmakers|||Winthrop|22|||||
Woods Hole Theater Co|||Woods Hole|22|||||
Zeiterion Theatre|||New Bedford|22|||||
Zeitgeist Stage Company|||Boston|22|||||
Abingdon Community Theater|||Bel Air|21|||||
Adventure Theatre MTC|||Glen Echo|21|||||
Annapolis Opera|||Annapolis|21|||||
Annapolis Shakespeare Company|||Annapolis|21|||||
Annapolis Summer Garden Theatre|||Annapolis|21|||||
Arena Players Incorporated|||Baltimore|21|||||
Authentic Community Theatre, Inc.|||Hagerstown|21|||||
Avalon Foundation Inc|||Easton|21|||||
Avalon Theatre|||Easton|21|||||
Baltimore Center Stage|||Baltimore|21|||||
Black Box Theatre|||Silver Spring|21|||||
Black Cherry Puppet Theater|||Baltimore|21|||||
Bowie Center for the Performing Arts|||Bowie|21|||||
Bowie Community Theatre|||Bowie|21|||||
Bowie Playhouse|||Bowie|21|||||
Carl Freeman Auditorium - Olney Theatre|||Olney|21|||||
Carroll Community College Theatre|||Westminster|21|||||
Cecil College Young People's Theatre Program|||Elkton|21|||||
Chesapeake Shakespeare Company Theater|||Baltimore|21|||||
Children's Playhouse of Maryland, Inc.|||Baltimore|21|||||
Church Hill Theatre|||Church Hill|21|||||
Cockpit In Court|||Rosedale|21|||||
Cohesion Theatre Company|||Baltimore|21|||||
Community Players of Salisbury|||Salisbury|21|||||
Compass Rose Theater|||Annapolis|21|||||
Cultural Center at the Opera House|||Havre De Grace|21|||||
Cumberland Theatre|||Cumberland|21|||||
Dundalk Community Theatre|||Baltimore|21|||||
Ebeyana Studio Theatre|||Oxon Hill|21|||||
Embassy Theatre|||Cumberland|21|||||
Everyman Theatre|||Baltimore|21|||||
F Scott Fitzgerald Theatre|||Rockville|21|||||
Fells Point Corner Theatre|||Baltimore|21|||||
Frederick LIVE! Theater|||Frederick|21|||||
Fredericktowne Players|||Frederick|21|||||
Greenbelt Arts Center|||Greenbelt|21|||||
Hagerstown Community Concert|||Hagerstown|21|||||
Harford Community College|||Bel Air|21|||||
Heritage Players|||Catonsville|21|||||
Hippodrome Theatre|||Baltimore|21|||||
Horowitz Center Smith Theatre|||Columbia|21|||||
Imagination Stage|||Bethesda|21|||||
Just Off Broadway @ Epiphany|||Baltimore|21|||||
KAT|||Kensington|21|||||
Kensington Arts Theatre, Inc.|||Kensington|21|||||
Kepler Theater|||Hagerstown|21|||||
Kuumba Ensemble|||Catonsville|21|||||
Laurel Mill Playhouse|||Laurel|21|||||
LBCA Community Center|||St Leonard|21|||||
Maryland Ensemble Theatre|||Frederick|21|||||
Maryland Theatre|||Hagerstown|21|||||
MECU Neighborhood Event Grants|||Baltimore|21|||||
Milburn Stone Theatre|||North East|21|||||
Montgomery Playhouse|||Gaithersburg|21|||||
Mulitz-Gudelsky Theatre Lab|||Olney|21|||||
New Spire Arts|||Frederick|21|||||
Newtowne Players Inc|||Lexington Park|21|||||
Olney Theatre Center|||Olney|21|||||
Other Voices Theatre|||Frederick|21|||||
Our Town Theatre|||Oakland|21|||||
Pasadena Theatre Co Inc|||Millersville|21|||||
Phoenix Festival Theater|||Bel Air|21|||||
Prince George's Little Theatre, Inc.|||New Carrollton|21|||||
Publick Playhouse|||Cheverly|21|||||
Quotidian Theatre Co Inc|||Bethesda|21|||||
Red Branch Theatre Company|||Columbia|21|||||
Rockville Little Theatre|||Rockville|21|||||
Rockville Musical Theatre|||Rockville|21|||||
Round House Theatre|||Bethesda|21|||||
Scottfield Theatre Company|||Havre De Grace|21|||||
Silhouette Stages|||Columbia|21|||||
Silver Spring Stage|||Silver Spring|21|||||
Single Carrot Theatre|||Baltimore|21|||||
Spotlighters Theatre|||Baltimore|21|||||
Street Lamp Productions|||Rising Sun|21|||||
Sykesville Little Theatre|||Eldersburg|21|||||
Tantallon Community Players|||Fort Washington|21|||||
The Clarice Smith Performing Arts Center|||College Park|21|||||
The Colonial Players|||Annapolis|21|||||
The Highwood Theatre|||Silver Spring|21|||||
The Music Center At The Strathmore|||North Bethesda|21|||||
The Shadow Players|||Bel Air|21|||||
The Sky is the Limit Community Theatre|||Dundalk|21|||||
Three Notch Theatre|||Lexington Park|21|||||
Tidewater Players|||Havre De Grace|21|||||
Toby's Dinner Theatre|||Columbia|21|||||
Tred Avon Players|||Oxford|21|||||
Twin Beach Players|||Chesapeake Beach|21|||||
Vagabond Players Inc|||Baltimore|21|||||
Washington County Playhouse Dinner Theater and Children's Theater|||Hagerstown|21|||||
West Arundel Creative Arts|||Hanover|21|||||
Acadia Repertory Theatre|||Mt Desert|20|||||
Bangor Community Theatre|||Bangor|20|||||
Barn Arts|||Bass Harbor|20|||||
Belfast Maskers|||Belfast|20|||||
Brewer Performing Arts Center|||Brewer|20|||||
Camden Civic Theatre|||Camden|20|||||
Celebration Barn Theater|||South Paris|20|||||
Center Theatre Inc|||Dover-Foxcroft|20|||||
Chocolate Church Arts Center|||Bath|20|||||
City Theater|||Biddeford|20|||||
Colonial Theatre|||Augusta|20|||||
Community Little Theatre|||Auburn|20|||||
Deertrees Theatre|||Harrison|20|||||
Franco Center|||Lewiston|20|||||
Freeport Performing Arts Center|||Freeport|20|||||
Freeport Players|||Freeport|20|||||
Gaslight Theater|||Hallowell|20|||||
Good Theater|||Portland|20|||||
Hackmatack Playhouse|||Berwick|20|||||
Heartwood Regional Theater|||Newcastle|20|||||
Johnson Hall Theater|||Gardiner|20|||||
Lake Region Children's Community Theatre & Chorus|||Bridgton|20|||||
Lakewood Theater|||Madison|20|||||
Lincoln Theater|||Damariscotta|20|||||
Lyric Music Theater|||South Portland|20|||||
Mad Horse Theatre|||South Portland|20|||||
Maine State Music Theatre Pickard Theater|||Brunswick|20|||||
Marsh River Theater|||Brooks|20|||||
New England Regional Theater Company|||Brunswick|20|||||
Next Generation Theatre|||Brewer|20|||||
Ogunquit Playhouse|||Ogunquit|20|||||
Orion Performing Arts Center|||Topsham|20|||||
Penobscot Theatre Company|||Bangor|20|||||
Portland Stage|||Portland|20|||||
Saco River Grange Hall|||Buxton|20|||||
Saint Lawrence Arts Center|||Portland|20|||||
Schaeffer Theatre Box|||Lewiston|20|||||
Schoolhouse Art Center|||Standish|20|||||
STAGES Youth Theater|||Portland|20|||||
The Colony at Ogunquit Playhouse|||Ogunquit|20|||||
The New Surry Theatre and Performing Arts School|||Blue Hill|20|||||
The Portland Players|||South Portland|20|||||
The Public Theatre|||Lewiston|20|||||
The Star Theatre|||Kittery|20|||||
The Theater Project|||Brunswick|20|||||
Theater At Monmouth|||Monmouth|20|||||
Theater for Kids at Portland Stage|||Portland|20|||||
USM Theater Box Office|||Gorham|20|||||
Vinegar Hill Music Theatre|||Arundel|20|||||
Waldo Theatre|||Waldoboro|20|||||
Waterville Opera House|||Waterville|20|||||
Westbrook Performing Arts Center|||Westbrook|20|||||
Windham Center Stage Theater|||Windham|20|||||
2nd Stage, Stagecrafters Contemporary Theatre|||Royal Oak|23|||||
Acting Out Kids Community Theatre|||Royal Oak|23|||||
All-of-us Express Children's Theatre|||East Lansing|23|||||
Allendale Civic Theatre|||Allendale|23|||||
Alpena Civic Theatre|||Alpena|23|||||
Andromeda Community Theater|||Charlotte|23|||||
Ann Arbor Civic Theatre|||Ann Arbor|23|||||
Arthur Miller Theatre|||Ann Arbor|23|||||
Bay City Players Inc|||Bay City|23|||||
Bay College|||Escanaba|23|||||
Beaver Island Community Center|||Beaver Island|23|||||
Beckwith Theatre Co|||Dowagiac|23|||||
Braumart Theater|||Iron Mountain|23|||||
Brighton Center for the Performing Arts|||Brighton|23|||||
Brighton's Own Livingston Players|||Brighton|23|||||
Broadway Theatre|||Mt Pleasant|23|||||
Center Stage Theater - West Shore Community College|||Scottville|23|||||
centerstage theatre|||Coopersville|23|||||
Circle Theatre|||East Grand Rapids|23|||||
Clio Cast & Crew Inc|||Clio|23|||||
Community Theatre of Howell|||Howell|23|||||
Croswell Opera House|||Adrian|23|||||
Crystal Theatre|||Crystal Falls|23|||||
Detroit Opera House|||Detroit|23|||||
Detroit Public Theatre|||Detroit|23|||||
Detroit Repertory Theatre|||Detroit|23|||||
Dog Story Theater|||Grand Rapids|23|||||
Downriver Actors Guild|||Wyandotte|23|||||
Downriver Youth Performing Arts Center|||Trenton|23|||||
Emergent Arts Company|||Ypsilanti|23|||||
Farmers Alley Theatre|||Kalamazoo|23|||||
Farmington Players|||Farmington Hills|23|||||
FCPAC Theater Loading Dock|||Dearborn|23|||||
Flat River Community Players|||Greenville|23|||||
Flint Community Players|||Flint|23|||||
Ford Community & Performing Arts Center|||Dearborn|23|||||
Forest Roberts Theatre|||Marquette|23|||||
Forever After Productions|||Plymouth|23|||||
Forever After Productions|||Canton|23|||||
Fox Theatre|||Detroit|23|||||
Frauenthal Center|||Muskegon|23|||||
George E. Potter Center|||Jackson|23|||||
Grand Rapids Civic Theatre And School Of Theatre Arts|||Grand Rapids|23|||||
Grant Fine Arts Center|||Grant|23|||||
Gratiot County Players Strand Theatre|||Alma|23|||||
Greenville Area Community Center|||Greenville|23|||||
Grosse Pointe Theatre|||Grosse Pointe|23|||||
Hartland Players at the Hartland Music Hall|||Hartland|23|||||
Harvey Theatre|||Interlochen|23|||||
Holland Civic Theatre|||Holland|23|||||
Howmet Playhouse|||Whitehall|23|||||
Inspire Theatre|||Westland|23|||||
Ionia Community Theatre Ionia|||Ionia|23|||||
Ionia Theatre|||Ionia|23|||||
Jane Tasch Performing Arts Theatre|||Pinckney|23|||||
Jenison Center for the Arts|||Jenison|23|||||
JET|||Walled Lake|23|||||
Jewish Community Center of Metropolitan Detroit|||West Bloomfield Township|23|||||
Kalamazoo Civic Theatre|||Kalamazoo|23|||||
Kalamazoo Civic Theatre-Carver Center Studio Theater|||Kalamazoo|23|||||
Kalamazoo Civic Theatre-Suzanne D Parish Theatre|||Kalamazoo|23|||||
Lansing Community College Dart Auditorium|||Lansing|23|||||
LionHeart Productions|||Grant|23|||||
Lydia Mendelssohn Theatre|||Ann Arbor|23|||||
Macomb Center for the Performing Arts|||Clinton Twp|23|||||
Marquis Theatre|||Northville|23|||||
Marshall Civic Players|||Marshall|23|||||
Master Arts Theatre|||Grand Rapids|23|||||
Matrix Theatre Company|||Detroit|23|||||
Mc Cree Theater|||Flint|23|||||
Meadow Brook Theatre|||Rochester|23|||||
michigan community theatre association|||Alma|23|||||
Michigan Shakespeare Festival Office|||Jackson|23|||||
Mid Michigan Family Theatre|||Okemos|23|||||
Monroe Community Players|||Monroe|23|||||
Monster Box Theater|||Waterford Twp|23|||||
Motor City Youth Theatre|||Livonia|23|||||
Old Town Playhouse|||Traverse City|23|||||
Old Town Playhouse Studio Theatre|||Traverse City|23|||||
Open Book Theatre Company|||Trenton|23|||||
Outvisible Theatre Company|||Allen Park|23|||||
Owosso Community Players|||Owosso|23|||||
Paw Paw Village Players|||Paw Paw|23|||||
Peppermint Creek Theatre|||Lansing|23|||||
Peter Martin Wege Theatre|||Grand Rapids|23|||||
Petoskey Film Theater|||Petoskey|23|||||
Pinckney Players|||Pinckney|23|||||
Pit & Balcony Inc|||Saginaw|23|||||
PIX Theater|||Lapeer|23|||||
Players De Noc|||Escanaba|23|||||
Players Guild of Dearborn Inc|||Dearborn|23|||||
Playhouse at the PARC|||Plymouth|23|||||
Portland Playhouse|||Portland|23|||||
PTD Productions|||Ypsilanti|23|||||
Purple Rose Theatre Company|||Chelsea|23|||||
Puzzle Piece Theatre|||Ferndale|23|||||
Ramsdell Regional Center for the Arts|||Manistee|23|||||
Richmond Community Theater|||Richmond|23|||||
Ridgedale Players|||Troy|23|||||
River Raisin Centre for the Arts|||Monroe|23|||||
Riverbank Theatre|||Marine City|23|||||
Riverwalk Theatre|||Lansing|23|||||
Rosedale Community Player|||Southfield|23|||||
SAGINAW ARTS HUB/K.I.M. Magazine /Riley Media Group/Sojourner Truth Community Theatre|||Saginaw|23|||||
Sauk Theatre|||Jonesville|23|||||
Slipstream Theatre Initiative|||Ferndale|23|||||
Smith Theater|||Farmington Hills|23|||||
Sojourner Truth Community Theater|||Saginaw|23|||||
Southgate Community Players|||Southgate|23|||||
Spectrum Theater|||Grand Rapids|23|||||
Spotlight Players|||Canton|23|||||
Stage Door Players Theater|||White Cloud|23|||||
Stagecrafters Baldwin Theatre|||Royal Oak|23|||||
Starlight Dinner Theatre|||Lansing|23|||||
State Theatre|||Bay City|23|||||
Tawas Bay Players Inc|||East Tawas|23|||||
Tecumseh Center for the Arts|||Tecumseh|23|||||
The Barn Theatre|||Augusta|23|||||
The Berman Center For The Performing Arts|||West Bloomfield Township|23|||||
The DIO|||Pinckney|23|||||
The Encore Musical Theatre Company|||Dexter|23|||||
The Fenton Village Players|||Fenton|23|||||
The Ringwald Theater|||Ferndale|23|||||
The Robin Theatre|||Lansing|23|||||
The Sauk (Hillsdale Community Theatre)|||Jonesville|23|||||
The Snug Theatre|||Marine City|23|||||
Theatre Nova|||Ann Arbor|23|||||
Three Rivers Community Players|||Three Rivers|23|||||
Thunder Bay Theatre|||Alpena|23|||||
Tibbits Opera House|||Coldwater|23|||||
Tipping Point Theatre|||Northville|23|||||
Trenton Theatre Office|||Trenton|23|||||
Twin City Players Reservations|||St Joseph|23|||||
Village Players Inc|||Birmingham|23|||||
Village Theater at Cherry Hill|||Canton|23|||||
Wharton Center for Performing Arts|||East Lansing|23|||||
Wild Swan Theater Performances|||Ann Arbor|23|||||
Williamston Theatre|||Williamston|23|||||
Wyandotte Community Theatre|||Wyandotte|23|||||
4 Community Theatre|||Long Lake|24|||||
Albert Lea Community Theatre|||Albert Lea|24|||||
Ames Center|||Burnsville|24|||||
Andria Theatre - Alexandria Area Arts Association|||Alexandria|24|||||
Applause Community Theater|||Apple Valley|24|||||
Artistry|||Bloomington|24|||||
Arts Center on 7|||Minnetonka|24|||||
Ashland Productions|||Maplewood|24|||||
Benson Great Hall|||Arden Hills|24|||||
Black Dirt Theater|||Hastings|24|||||
Brave New Workshop Comedy Theatre|||Minneapolis|24|||||
Buffalo Community Center|||Buffalo|24|||||
Buffalo Community Theater|||Buffalo|24|||||
Bunce Backyard Productions|||Maple Grove|24|||||
Burnsville PAC Box Office|||Burnsville|24|||||
Central Lakes Community Performing Arts Center|||Brainerd|24|||||
Central Square Inc|||Glenwood|24|||||
Chaska Valley Family Theater|||Chaska|24|||||
Chatfield Center for the Arts|||Chatfield|24|||||
Children's Theatre Company|||Minneapolis|24|||||
Climb Theatre|||Inver Grove Heights|24|||||
Commonweal Theatre Company|||Lanesboro|24|||||
Cowles Center|||Minneapolis|24|||||
Cross Community Players|||Osseo|24|||||
Curtain Call Community Theater|||St Cloud|24|||||
Dassel-Cokato Performing Arts Center|||Cokato|24|||||
Dreamland Arts LLC|||St Paul|24|||||
Eden Prairie High School Performing Arts Center|||Eden Prairie|24|||||
Elk River Community Theatre|||Elk River|24|||||
Encore Performing Arts Center|||Cloquet|24|||||
Fairmont Opera House|||Fairmont|24|||||
Frank Theatre|||Minneapolis|24|||||
Front Porch Musical Theatre|||Rogers|24|||||
Grand Marais Playhouse|||Grand Marais|24|||||
Great Theatre|||Waite Park|24|||||
Guthrie Theater|||Minneapolis|24|||||
Hennepin Theatre Trust|||Minneapolis|24|||||
Highland Park Community Center|||St Paul|24|||||
Hilde Performance Center|||Plymouth|24|||||
Historic Holmes Theatre|||Detroit Lakes|24|||||
History Theatre|||St Paul|24|||||
Homeward Bound Theatre Company Inc|||Chanhassen|24|||||
HUGE Improv Theater|||Minneapolis|24|||||
Hutchinson Theatre|||Hutchinson|24|||||
In the Heart of the Beast|||Minneapolis|24|||||
Irondale Theater|||New Brighton|24|||||
Jasper's Jubilee Theater|||Park Rapids|24|||||
Jungle Theater|||Minneapolis|24|||||
La Crescent High School Fine Arts Center|||La Crescent|24|||||
Lake Superior Community Theatre|||Silver Bay|24|||||
Lakeshore Players Theatre|||White Bear Lake|24|||||
Lakeville Area Arts Center|||Lakeville|24|||||
Lex-Ham Community Band|||St Paul|24|||||
Little Theatre of Owatonna|||Owatonna|24|||||
Live Action Set|||Minneapolis|24|||||
Long Lake Theater & Event Center|||Park Rapids|24|||||
Lyric Arts Main Street Stage|||Anoka|24|||||
Madhatters Inc|||Wadena|24|||||
Marion Ross Performing Arts Center|||Albert Lea|24|||||
Merely Players Community Theatre|||Mankato|24|||||
merlin players|||Faribault|24|||||
Merrill Arts Center|||Woodbury|24|||||
Merrill Community Arts Center, Home of Woodbury Community Theatre|||Woodbury|24|||||
Millennium Center for Performing Arts|||New Hope|24|||||
Minnesota Folklore Theater|||Walker|24|||||
Minnesota Jewish Theatre Co|||St Paul|24|||||
Minnesota State University Theatre & Dance|||Mankato|24|||||
Minnetonka Theatre|||Minnetonka|24|||||
Mixed Blood Theatre|||Minneapolis|24|||||
Morris Park Players|||Minneapolis|24|||||
Mounds Theatre|||St Paul|24|||||
Mraz Center for the Performing Arts|||Burnsville|24|||||
Nimbus Theatre|||Minneapolis|24|||||
NorShor Theatre|||Duluth|24|||||
North Star Theater Company|||Cambridge|24|||||
Northern Starz Children's Theatre Company|||Ramsey|24|||||
Northfield Arts Guild Theater|||Northfield|24|||||
Old Log Theatre|||Excelsior|24|||||
Olde Pine Theatre|||Pine Island|24|||||
Open Eye Figure Theatre|||Minneapolis|24|||||
Ordway Center for the Performing Arts|||St Paul|24|||||
Orpheum Theatre|||Minneapolis|24|||||
Page Theatre|||Winona|24|||||
Pangea World Theater|||Minneapolis|24|||||
Pantages Theatre|||Minneapolis|24|||||
Paramount Center for the Arts|||St Cloud|24|||||
Paramount Theatre|||Austin|24|||||
Park Square Theatre|||St Paul|24|||||
Paul Bunyan Playhouse|||Bemidji|24|||||
Penumbra Theatre|||St Paul|24|||||
Phoenix Theater (A Project of Arts Nest)|||Minneapolis|24|||||
Pillsbury House and Theatre|||Minneapolis|24|||||
Pioneer Place On Fifth|||St Cloud|24|||||
Pipestone Performing Arts Center|||Pipestone|24|||||
Play Inc. Community Theatre|||Cambridge|24|||||
Plymouth Playhouse|||Plymouth|24|||||
Prairie Fire Children's Theatre|||Barrett|24|||||
Prairie Wind Players|||Barrett|24|||||
Prior Lake Players Community Theatre|||Prior Lake|24|||||
Red Eye Theater|||Minneapolis|24|||||
Reif Performing Arts Center|||Grand Rapids|24|||||
Renegade Theater Company|||Duluth|24|||||
River Valley Theatre Company|||Shakopee|24|||||
Rochester Civic Theatre Company|||Rochester|24|||||
Rochester Repertory Theatre|||Rochester|24|||||
Rosetown Playhouse|||Roseville|24|||||
Sheldon Theatre|||Red Wing|24|||||
Sod House Theater|||St Anthony|24|||||
Southwest State University Theatre|||Marshall|24|||||
St. Mane Theatre|||Lanesboro|24|||||
Stage North Theatre|||Brainerd|24|||||
Stages Theatre Company|||Hopkins|24|||||
State Street Theater Co.|||New Ulm|24|||||
State Theatre|||Minneapolis|24|||||
SteppingStone Theatre|||St Paul|24|||||
Strike Theater|||Minneapolis|24|||||
Summerset Theatre|||Austin|24|||||
Swandive Theatre|||Minneapolis|24|||||
Take-Up Productions|||Columbia Heights|24|||||
Tartan Theatre|||Oakdale|24|||||
Teatro Del Pueblo (office)|||St Paul|24|||||
The Barn Theatre|||Willmar|24|||||
The Chalberg Theatre|||Brainerd|24|||||
The Chameleon Theatre Circle|||Bloomington|24|||||
The Crane Theater|||Minneapolis|24|||||
The Duluth Playhouse|||Duluth|24|||||
The Loft Stage at East Ridge High School|||Woodbury|24|||||
The Matchbox Theater|||Minneapolis|24|||||
The Merrill Black Box Theater|||Woodbury|24|||||
The Southern Theater|||Minneapolis|24|||||
The Zephyr Theatre|||Stillwater|24|||||
Theater Mu Office|||St Paul|24|||||
Theatre B|||Moorhead|24|||||
Theatre in the Round Players Inc|||Minneapolis|24|||||
Theatre L'Homme Dieu|||Alexandria|24|||||
Trollwood Performing Arts School|||Moorhead|24|||||
Words Players Theatre|||Rochester|24|||||
Ye Olde Opera House|||Spring Grove|24|||||
Yellow Tree Theatre|||Osseo|24|||||
Youth Performance Company - Performance|||Minneapolis|24|||||
Act Inc|||St Charles|26|||||
Act Two Theatre|||St Peters|26|||||
Arrow Rock Lyceum Theatre|||Arrow Rock|26|||||
Atchison County Memorial Building|||Rock Port|26|||||
Avila University|||Kansas City|26|||||
Bell Road Barn Players|||Parkville|26|||||
Bluff City Theater|||Hannibal|26|||||
Capital City Productions|||Jefferson City|26|||||
Carl & Glessie Young Auditorium|||Marshfield|26|||||
City Stage Theatre|||Kansas City|26|||||
City Theatre of Independence|||Independence|26|||||
Clayton Community Theatre|||Clayton|26|||||
Columbia Entertainment Co|||Columbia|26|||||
Copaken Stage|||Kansas City|26|||||
Corbin Theatre Co.|||Liberty|26|||||
Davis-Newport Theater|||Bolivar|26|||||
Donald C. Bedell Performance Hall|||Cape Girardeau|26|||||
Donald D. Shook Fine Arts Building (FAB)|||Cottleville|26|||||
East Central College Theatre|||Union|26|||||
